Date,Four_cuts,Photoism,Haru_firm
2022-04-15,31.79351,13.8716,34.3084
2022-04-16,52.25678,22.84579,53.95102
2022-04-17,41.89278,18.05426,45.89013
2022-04-18,23.81204,11.35671,28.35208
2022-04-19,22.68696,11.06551,23.3223
2022-04-20,24.43414,10.82726,26.30046
2022-04-21,26.51224,12.03176,27.10787
2022-04-22,35.27465,15.0761,33.84513
2022-04-23,58.16015,22.36929,52.86565
2022-04-24,42.99139,18.59695,43.38848
2022-04-25,26.07544,12.16412,28.65651
2022-04-26,27.82263,12.28325,26.19457
2022-04-27,33.69953,14.98345,30.81403
2022-04-28,34.86432,15.61879,33.96426
2022-04-29,42.2634,18.39841,53.50099
2022-04-30,66.06221,30.74784,72.82594
2022-05-01,51.92587,23.34877,49.56982
2022-05-02,29.22567,13.20979,30.6949
2022-05-03,45.02978,13.31568,30.99933
2022-05-04,53.31568,18.96757,36.84976
2022-05-05,96.92918,30.09927,66.80344
2022-05-06,64.57974,22.80608,51.05228
2022-05-07,69.54334,26.69755,52.79947
2022-05-08,48.06088,18.47782,38.78226
2022-05-09,33.23626,13.3951,29.27862
2022-05-10,31.63467,13.79219,28.40502
2022-05-11,33.60688,14.03044,27.57114
2022-05-12,33.80542,13.42157,29.13302
2022-05-13,44.15618,17.97485,38.08074
2022-05-14,76.36002,28.65651,59.51025
2022-05-15,55.8041,23.22964,50.12574
2022-05-16,32.72005,13.43481,47.24023
2022-05-17,32.42885,13.40833,41.64129
2022-05-18,31.6082,11.43613,28.25943
2022-05-19,33.47452,12.07147,27.227
2022-05-20,44.87094,17.52481,36.32031
2022-05-21,74.53342,28.24619,58.39841
2022-05-22,60.46326,20.71475,47.62409
2022-05-23,31.71409,12.65387,28.02117
2022-05-24,30.17868,11.15817,24.32825
2022-05-25,29.82131,11.71409,24.54003
2022-05-26,29.95367,10.94639,24.85771
2022-05-27,40.96624,15.52614,31.92587
2022-05-28,67.14758,22.75314,50.90668
2022-05-29,51.80675,19.92058,43.24288
2022-05-30,32.38914,19.84116,26.1681
2022-05-31,42.34281,54.13633,27.31965
2022-06-01,63.81204,37.03507,43.9444
2022-06-02,31.6082,22.60754,23.83851
2022-06-03,37.47187,22.06485,28.7624
2022-06-04,61.56187,28.97418,44.22236
2022-06-05,54.25545,27.82263,41.32362
2022-06-06,46.94904,23.16346,35.27465
2022-06-07,25.89013,15.16876,19.32495
2022-06-08,26.04897,14.08338,19.58967
2022-06-09,25.77101,14.20251,20.3309
2022-06-10,32.6671,15.27465,24.11647
2022-06-11,62.09133,24.56651,41.99867
2022-06-12,49.46393,21.12508,38.00132
2022-06-13,29.46393,12.32296,24.24884
2022-06-14,26.52547,13.65982,21.89278
2022-06-15,28.23295,12.85241,22.92521
2022-06-16,32.78623,14.05691,25.01654
2022-06-17,38.38517,17.35274,30.37723
2022-06-18,69.39774,26.34017,49.41098
2022-06-19,50.17868,21.73395,39.86763
2022-06-20,33.06419,15.77763,31.06551
2022-06-21,34.65254,15.02316,31.27729
2022-06-22,34.87756,17.32627,34.44076
2022-06-23,30.17868,14.85109,24.68563
2022-06-24,38.78226,15.38054,31.33024
2022-06-25,65.94308,29.01389,48.44473
2022-06-26,52.09794,23.60026,40.15883
2022-06-27,32.03176,16.88947,26.68431
2022-06-28,30.09927,16.49238,25.74454
2022-06-29,31.6082,17.86896,25.70483
2022-06-30,30.76108,17.49834,22.63401
2022-07-01,39.82792,18.23957,31.25082
2022-07-02,62.13103,23.62673,46.56518
2022-07-03,47.18729,19.15287,37.10125
2022-07-04,28.55062,13.28921,26.27399
2022-07-05,29.67571,13.06419,24.59298
2022-07-06,29.30509,14.05691,24.88418
2022-07-07,29.84778,13.46128,23.87822
2022-07-08,36.18795,16.25413,28.51091
2022-07-09,61.681,24.92389,44.02382
2022-07-10,46.65784,20.80741,37.24685
2022-07-11,28.1403,14.20251,24.6724
2022-07-12,29.09331,13.17008,22.72667
2022-07-13,26.51224,13.06419,20.64857
2022-07-14,30.94639,14.41429,23.60026
2022-07-15,35.02316,14.94374,26.75049
2022-07-16,56.37326,22.09133,36.54533
2022-07-17,47.29318,20.31767,34.97021
2022-07-18,29.3448,13.84513,23.34877
2022-07-19,30.85373,15.60555,24.27531
2022-07-20,32.9583,16.36002,24.35473
2022-07-21,29.50363,16.2409,23.42819
2022-07-22,33.64659,15.93646,24.64592
2022-07-23,51.15817,20.1853,35.28788
2022-07-24,43.20317,16.53209,32.13765
2022-07-25,31.63467,14.18927,26.89609
2022-07-26,31.70086,14.94374,24.12971
2022-07-27,35.77763,15.49966,26.57842
2022-07-28,33.76571,15.79086,26.84315
2022-07-29,37.22038,16.43944,29.95367
2022-07-30,52.05823,21.29715,38.00132
2022-07-31,39.81469,18.47782,31.76704
2022-08-01,34.54665,15.40701,27.47849
2022-08-02,33.55393,15.84381,24.55327
2022-08-03,32.4818,15.26141,26.81667
2022-08-04,34.69225,19.86763,25.86366
2022-08-05,38.57048,18.6896,25.38716
2022-08-06,52.83917,20.48974,33.99073
2022-08-07,42.409,19.11317,30.76108
2022-08-08,31.96558,15.3673,24.12971
2022-08-09,23.57379,10.86697,18.08074
2022-08-10,29.13302,13.05095,22.36929
2022-08-11,31.01257,14.70549,22.96492
2022-08-12,37.27332,17.08802,28.29913
2022-08-13,51.70086,21.45598,33.77895
2022-08-14,48.66975,21.72071,34.52018
2022-08-15,43.1767,21.64129,29.76836
2022-08-16,30.95962,17.80277,24.71211
2022-08-17,31.38318,16.01588,24.19589
2022-08-18,33.67306,17.04831,25.7313
2022-08-19,35.06287,14.53342,22.25016
2022-08-20,55.3673,22.72667,32.00529
2022-08-21,45.63864,22.47518,30.64195
2022-08-22,31.34348,17.86896,21.11184
2022-08-23,30.31105,14.37458,21.37657
2022-08-24,30.66843,13.23626,21.13831
2022-08-25,30.49636,13.8716,20.05294
2022-08-26,36.49238,17.59099,21.5354
2022-08-27,57.72336,25.2945,34.22898
2022-08-28,48.40502,20.4765,27.35936
2022-08-29,33.40833,14.53342,17.74983
2022-08-30,24.15618,10.28457,15.9497
2022-08-31,26.98874,12.03176,16.08206
2022-09-01,24.44738,10.50959,15.2217
2022-09-02,31.42289,15.57908,18.33223
2022-09-03,52.07147,21.3898,29.87425
2022-09-04,35.48643,15.85704,19.88087
2022-09-05,14.44076,12.93183,10.52283
2022-09-06,20.01323,12.34943,13.18332
2022-09-07,24.65916,12.34943,14.95698
2022-09-08,30.03309,14.1628,17.22038
2022-09-09,42.85903,19.90734,23.93117
2022-09-10,43.83851,19.33818,20.25148
2022-09-11,48.68299,21.3898,24.14295
2022-09-12,42.39576,19.23229,22.66048
2022-09-13,24.69887,11.58173,14.62607
2022-09-14,26.00926,11.38318,15.15552
2022-09-15,23.56055,11.80675,15.3673
2022-09-16,28.70946,11.71409,16.50562
2022-09-17,54.07015,21.54864,28.53739
2022-09-18,40.05294,18.41164,21.94573
2022-09-19,23.69291,12.58769,13.62011
2022-09-20,23.99735,12.11118,13.14361
2022-09-21,24.02382,12.05823,13.44804
2022-09-22,26.67107,10.94639,14.33487
2022-09-23,30.64195,14.33487,17.88219
2022-09-24,54.83785,21.0589,28.98742
2022-09-25,42.14427,20.0,24.36796
2022-09-26,21.98544,11.05228,14.46724
2022-09-27,22.63401,9.79483,13.56717
2022-09-28,23.41495,11.35671,15.63203
2022-09-29,24.39444,10.80079,13.60688
2022-09-30,30.19192,13.75248,16.7174
2022-10-01,50.19192,23.48113,26.59166
2022-10-02,46.56518,21.87954,24.73858
2022-10-03,34.70549,15.73792,18.70284
2022-10-04,21.35009,10.09927,11.84645
2022-10-05,23.26935,10.20516,13.15684
2022-10-06,23.48113,10.09927,13.52746
2022-10-07,30.44341,12.27001,17.08802
2022-10-08,50.24487,19.98676,26.60489
2022-10-09,44.02382,16.82329,23.37524
2022-10-10,37.10125,14.52018,20.84712
2022-10-11,21.90602,8.74917,11.97882
2022-10-12,20.45003,8.89477,11.67438
2022-10-13,23.97088,9.33156,12.3759
2022-10-14,29.636,9.87425,14.81138
2022-10-15,64.77829,21.72071,32.78623
2022-10-16,43.0311,17.4851,21.29715
2022-10-17,24.80476,10.8405,12.36267
